"tweet_id","created_at","type","language","engagement","favorite_count","retweet_count","reply_count","bookmark_count","target_hits","risk_score","text"
"'2041088278225445206'","4/6/2026 5:39","Tweet","en","7978","5283","845","151","1699","2","3","🚨SHOCKING: Jake Paul Just Exposed the Truth About Erika Kirk: His Answer Tell's You EVERYTHING You Need To Know!😱

Theo Von just dropped an absolute nuke on his podcast, and it resulted in one of the most telling reactions ever caught on camera. Out of nowhere, Theo looks Jake Paul dead in the eye and asks the exact question the entire movement has been demanding an answer to:

""Do you think Erika Kirk had anything to do with her husband's death?""

Watch the clip. Look at Jake Paul’s body language. The internal panic is instant. He is visibly stressed, shifting in his seat, sweating, and literally starts swigging Listerine mouthwash just to buy himself time.

When he finally manages to speak, he stutters and completely deflects: ""I'll talk about a lot of things, but I don't think I'll talk about Charlie Kirk and his assassination... the sensitive details around it. Oh, dude, I don't even wanna f*ing talk about it.""

The Psychological Tell
Here is the undeniable reality of human behavior: If you are asked if a widow participated in her husband's murder, and you genuinely believe she is innocent, the answer is an immediate, reflexive ""No, of course not. That's insane."" You don't start sweating. You don't stutter. And you certainly don't nervously try to change the subject to avoid the ""sensitive details.""

Jake Paul has made a massive career out of running his mouth. He calls out billionaires, professional fighters, and politicians without batting an eye. He isn't afraid of anybody. Yet, when asked this one specific question about Erika Kirk, he completely folds and refuses to answer.

That refusal is the loudest answer he could possibly give.

By declining to defend her—and by looking absolutely terrified at the prospect of even discussing the ""sensitive details"" on a microphone— @jakepaul just told the entire world exactly what he really believes. If he thought she was innocent, he would have just said so. In my opinion his physical panic proves he thinks she's guilty, but he knows exactly how dangerous the people protecting her really are.

The dam is breaking, and even the biggest influencers on the planet can't hide the truth on their faces anymore.

From: @KillaKreww"
"'2040941749493694814'","4/5/2026 19:56","Tweet","en","7821","5069","2013","103","636","4","3","🚨UPDATE:  The Full Story Is EVEN Worse— TPUSA Cut His Mic, But The Crowd Revolted 😳

Yesterday, we dropped the clip of the GW University student exposing the ""New"" TPUSA’s staged Q&A. Well, he just dropped the full breakdown of what actually happened in that room, and it is a masterclass in cowardice from Erika Kirk and the event organizers.

If you thought the plants were bad, wait until you hear how far they went to silence this kid.

Here are the receipts from the room:

The Calculated Shut Down: The student was 5th in line. He realized the first 3 spots were given to TPUSA plants. Then, a TPUSA worker walked up and explicitly told him the Q&A would end exactly after the person in front of him. They engineered the clock to run out before a single actual student could ask a question.

The Crowd Rebellion: The students in the room realized they were being played. When TPUSA tried to shut it down, the crowd ERUPTED. They literally forced the organizers to let this student speak.

The Ultimate Cowardice: Even after the crowd demanded he be heard, TPUSA refused to give him a microphone. For half of his question, he had to scream at the top of his lungs just to be heard over the handlers.

The Death of ""Prove Me Wrong""
Let this sink in: They had the floor for two solid hours of uninterrupted, scripted rhetoric. But they were so terrified of the truth that they couldn't stomach two minutes of an actual student asking a real question.

Charlie Kirk built Turning Point by walking into hostile territory, setting up a table, and handing the microphone directly to the people who hated him the most. He thrived on the debate.

Now? The organization he built is rigging the lines with paid plants, cutting the audio on college kids, and hiding Erika Kirk behind a wall of fake free speech. It is not a movement anymore; it is a protection racket.

""Why in an event that was supposed to uplift GW students' voices, do we designate the first three spots to people planted there by Turning Point themselves?"" That is the question they refused to answer.

Watch the full clip. The facade is crumbling, and the students are the ones tearing it down. 👇

From: @charise_lee FOLLOW Him!"
"'2047239553178636754'","4/23/2026 5:02","Tweet","en","7619","5470","1733","155","261","7","2","🚨BREAKING: Turning Point UGA Chapter PRESIDENT Caroline Mattox Just RESIGNED—Citing  ""Internal Treatment And Subsequent PUBLIC LIES"" Told By TPUSA Executives 👀

Turning Point USA has officially collapsed after a disastrous event at the University of Georgia on April 14, 2026. In a blistering public statement, UGA Chapter President Caroline Mattox announced her resignation, calling out the organization for ""blatant dishonesty"" and straying from the original mission of its founder, the late Charlie Kirk.

In her resignation, Mattox did not hold back, stating that the organization's current trajectory no longer aligns with the principles of truth it was built upon:

On TPUSA's Mission: ""It became abundantly clear to me following our event on April 14th that TPUSA's mission and purpose have been lost along the way"". —Caroline Mattox

""Charlie spent his life fighting for truth, and I do not believe he would stand for the blatant dishonesty now being spread by the organization that he built"". —Caroline Mattox

The Final Stand: Mattox concluded by citing Charlie Kirk's own words: ""Stand for what is right, even if you stand alone"".

📉 The Truth Behind the ""Cancellation""
Executives claimed Erika received ""serious threats,"" but the reality is much more embarrassing:

Low Interest: Internal teams knew for weeks that ticket sales were abysmal and interest was ""little to none.""

The PR Lie: Andrew Kolvet told the public the Left was ""buying up reservations"" to sabotage the event. Actually, the arena was just empty.

Erika Was There: Despite the ""security risk,"" Erika was already in Georgia, sitting on a federally cleared pathway. She simply refused to take the stage to avoid being seen with a sparse crowd.

🛡️ Secret Service Debunk
The most damning evidence? The U.S. Secret Service took the unusual step of issuing a statement confirming there was NO credible threat against Kirk that night. If there had been a viable threat, Vice President JD Vance would never have been allowed to take the stage—but he did.

The receipts are in: Turning Point didn't just lose a chapter president—they lost their credibility. 💥

FOLLOW: @RealCandaceO for more..."
"'2041109858141757578'","4/6/2026 7:04","Tweet","en","7285","5021","1416","222","626","3","2","🚨BREAKING: Candace Owens Is MORE Influential The You Think She's The Real Reason We DON'T Have Boots on the Ground in Iran (Yet)🪖🇺🇸

If you want to know why we aren't currently watching thousands of American body bags returning from the Middle East, you need to look at what is happening behind closed doors at the Pentagon—and you need to look at Candace Owens.

People severely underestimate Candace's influence. Her courage to speak out against the war machine quite literally is the reason we do not have boots on the ground right now.

According to active-duty sources inside the Air Force, President Trump and Pete Hegseth have just fired over 20 Generals and Admirals, along with hundreds of senior officials.

Why the massive purge? Because Trump and Hegseth demanded a land invasion of Iran last week, and the senior military brass looked them in the eye and said NO. The military leaders are refusing the order. So now, the administration is frantically ""cutting the head off the snake,"" purging the Pentagon to try and find spineless ""yes men"" who will willingly send our sons and daughters to die in a foreign desert.

People severely underestimate Candace's reach, but let me make this crystal clear: Candace is DIRECTLY responsible for the military stand-down happening right now. She didn't just give an opinion on a podcast; she issued a moral directive to the American armed forces, and they listened.

By getting on her massive platform and explicitly telling our servicemen and women that they have the legal and moral right to conscientiously object, she gave the military the cultural backing they needed to refuse an unconstitutional order.

""No American Son or Daughter Should Die for Israel""
Our military swore an oath to the Constitution of the United States, not to a foreign government. Candace had the absolute courage to say what the entire MAGA establishment was terrified to whisper:

""Goyim, stand down. Go home. Find the legal means to exit the military... I feel like right now we are all being forced into the servitude of a foreign nation.""

She reminded our troops that Trump’s 180-degree pivot from America First to Israel First does not mean American blood has to be spilled to build foreign real estate.

🪖 Let the Neocons Fight It
Candace dropped the ultimate truth bomb, exposing the cowardice of the war hawks. If this war is so necessary, let the people pushing for it go fight it.

Allow @marklevinshow , @benshapiro , and the Christian Zionists who view this as some messianic prophecy to sign their own kids up for the draft. Let them put down their podcast mics, fly to the Middle East, and clear the rubble in Gaza themselves.

Leave the American working class out of it.

@RealCandaceO shifted the culture, gave our troops a voice, and single-handedly threw a wrench into the military-industrial complex's timeline. She is the reason your sons and brothers are still home today.

Thank God for Candace. Hold the line, refuse the orders, and put America First. 💪 🇺🇸"
"'2048023932058423514'","4/25/2026 8:58","Tweet","en","7035","5205","1173","288","369","5","3","‼️ Utah Law JUST Handed CANDACE OWENS The Keys To The Tyler Robinson Case—She Can File As VICTIM Representative And CANCEL Out Erika Kirk 👀

Let’s go straight to the statute: Utah Code 77-38-9.
Victim representatives aren’t limited to family. A close friend can step in.

Candace Owens was one of Charlie Kirk’s closest friends — she has the text messages, the videos, the receipts to prove it.
She can file TODAY as victim representative.
Unlike Erika Kirk (who the law says is disqualified if she even appears criminally involved), Candace can demand:

A thorough investigation
Real justice
Time for the defense to do its job

Under the exact same Utah law, Candace has equal — and I’d argue stronger — rights than Erika. The judge is required to treat both requests the same or prove he’s biased.

If he accepts Erika but rejects Candace? The entire trial gets exposed as a sham.
Candace Owens has the power to force this case back on track.

It’s time for her to step up and file.

What do you think — should @RealCandaceO file as victim representative RIGHT NOW? Drop a 🔥 if you want her to see this and RT to make sure it reaches her. Comments below 👇

FOLLOW @FinanceWolves and watch his FULL video linked below 👇"
"'2046733621990482183'","4/21/2026 19:31","Tweet","en","6960","5106","908","261","685","4","1","🚨 EXCLUSIVE: Trump ""ENRAGED"" and Ready to Cut Ties With LAURA LOOMER After LATEST X Meltdown—Meanwhile High-Level Officials Push for FEDERAL Investigation!  👀

My sources inside the White House are sounding the alarm: President Trump is NOT happy. After Laura Loomer’s latest ""insane"" outburst on X, the mood behind closed doors has shifted from tolerance to pure rage. According to a high-level insider, the President was overheard saying that his association with Loomer is now bringing him ""too much blowback"" and is actively damaging the administration's standing.

The word is: Loomer is about to be DUMPED. 📉

Trump is reportedly preparing to distance himself completely to stop the bleeding. But that’s not even the biggest headline. My sources tell me that top-tier officials are now aggressively pushing for Loomer to be investigated for leaking classified information.

The Allegations:
The Leak: Claims are surfacing that Loomer allegedly leaked sensitive information regarding an election office raid in Georgia.

The Motive: Insiders suggest this was a calculated (and backfired) move to force a wedge and get Kristi Noem fired.

The Fallout: Instead of taking down Noem, Loomer has reportedly put a giant target on her own back, with federal eyes now looking into how she obtained that data.

Is the ""ride-along"" over for MAGA's most controversial firebrand? If my source is right, the ""Boiling Frog"" has finally hit the limit, and Trump is ready to hop out. 🐸🔥

Developing...
@LoomerUnleashed @LoomersFanClub @LauraLoomer

In unrelated news, watch @RealCandaceO reveal how Loomer self admitted she is a cocaine addict below. 👇"
"'2040743754961670374'","4/5/2026 6:50","Tweet","en","6612","4639","1833","140","0","3","1","🚨BOMBSHELL: The ASSASSINATION Plane From Sept 10th Is Back—EGYPTIAN Military Aircraft SU-BTT Just TOUCHED Down in Kansas 🛬👀

We have new development with the Egyptian military planes guys. Get ready for all the paid shills to come out attacking me again. One of the mystery planes owned by the Egyptian Government (SU-BTT) that dropped off members of the Egyptian military in Provo, UT on September 10th just touched down in the Kansas, and it's up to us to find out why.

They want you to believe it's all a coincidence. They want you to think foreign military planes just take scenic tours of the United States. But you already know we don't believe in coincidences. We believe in flight logs, and the flight logs are immutable.

Lest you forgot, let me refresh your memory on the Egyptian planes timeline, 

Months ago, Candace Owens didn’t just stumble onto a theory; she laid out a roadmap. She exposed a clandestine operation right under our noses: Egyptian military-owned aircraft were systematically tracking Turning Point Faith events across this country. They weren't here for diplomatic handshakes. They were shadowing domestic political targets. They were running surveillance on the movement.

The crown jewel of this phantom fleet: a Dassault Falcon 7X, tail number SU-BTT, operated by the Egyptian Government.

On September 10, 2025—the day Charlie Kirk was assassinated in broad daylight at Utah Valley University—where was SU-BTT? It was sitting on the tarmac in Provo, Utah. The data shows it dropped off a plane full of Egyptian military soldiers just miles from UVU. You don't drop a foreign military unit into a domestic college town on the day of a high-profile assassination by accident. That is a staging area. That is an assassination team.

This aircraft operates on a specific pattern: it flies into Paris, France, for what can only be described as secret, high-level government meetings. Paris is the dead drop. It's the neutral ground where the shadow brokers meet, shake hands, finalize the ledger, and clear the manifest before making the jump across the Atlantic.

Which brings us to right now. This plane SU-BTT is back in the United States. Flight radar has caught SU-BTT making a nearly 10-hour haul from Paris (LBG) straight into Wichita, Kansas (ICT). Why Wichita? Ask yourself what Wichita is known for. It is the aerospace and defense manufacturing capital of the world. It is the backyard of the military-industrial complex.

What is an Egyptian Air Force plane doing in Kansas? What ""special cargo"" are they picking up? Or more importantly... who are they meeting? Are the same architects who drew up the blueprints for the UVU tragedy, sitting in a hanger in the Midwest right now?

They can ignore us, they can call us crazy, but they cannot erase the flight radar. I have the receipts. I've laid them on the table. Now, what is the government going to do about it?  RT to blow this up.🏛️⚖️"
"'2043672406057754896'","4/13/2026 8:47","Tweet","en","6426","4251","619","132","1424","4","1","🕵️‍♂️ ASSET OR WIDOW? CIA Analyst Breaks Down the Pattern of Lies—Intelligence Assessment of Erika Kirk 🧐⚖️

Leah from @leahfiles spent my career at the CIA and advising intelligence agencies and has seen how assets are built, how they are managed, and how they are deployed. And looking at Erika Kirk, she doesn't see a grieving wife—she sees a textbook Intelligence Asset—and I AGREE

There are two types of liars: normal people who lie for self-benefit, and assets who have lives built for them. Erika’s lies aren't random; they follow a strategic pattern. 

RED FLAGS🚩
1⃣ The 24-Year-Old CIA Connection
In 2013, at just 24, Erika was the face of a documentary about Electromagnetic Pulses (EMPs) and taking down the American power grid. Her mother owns a defense contracting firm that specializes in this exact tech.

Why is a 24-year-old pageant girl with no technical background sitting down with the Director of the CIA? 

You don't get that access by ""accident."" You get it because you are incredibly well-connected and being groomed for a role. Yet, she never speaks about this today.

2⃣ The ""Divine"" Jerusalem Encounter
In May 2018, Erika claims a ""chance"" meeting with Charlie Kirk at an airport during a pilgrimage to Israel.

This screams Planned Encounter. In the biz, you ""bump into"" your target to establish a baseline relationship so the eventual ""real"" meeting feels organic.

Erika allegedly used connections like Tyler Boyer and Cabot Phillips to learn everything about Charlie—his faith, his triggers, his ""ideal woman""—and then played that role to perfection. 🎭

3⃣ The ""Nonprofit"" Interview
At 29, living in NYC, Erika flies to Arizona to interview for a ""nonprofit"" job (TPUSA) while supposedly holding two degrees (which investigators are now proving is likely a lie). She then flies back to NYC and gets a real estate license.

What she does and what she says never add up. That is the definition of living a ""legend"" (a fake background created for an operative).

🧐 Who is the Mastermind?
If you look at the epicenter of Superfeat Technologies, the Israeli connections, and the TPUSA takeover, Erika isn't the one pulling the strings.

The real player sits in the middle: Her Mother. 🕵️‍♀️

Erika is the face, the role-player, and the integrated asset. She integrated herself through Cabot and Boyer to reach her target: Charlie Kirk. She learned who she needed to be, and she executed.

This isn't a love story; it's an operation. ""She’s not the mastermind... but she plays the role.""

What do you think? Is Erika a ""providential"" wife, or was she deployed to steer CHARLIE from the inside? Sound off below. 👇

From: @leahfiles FOLLOW Her!"
"'2039879945934024990'","4/2/2026 21:37","Tweet","en","6405","4974","1006","242","183","4","3","🚨 Erika Kirk Just Said She DOESN'T Care About What People Say About Her Online — She Cares So LITTLE That She's Sent Me Not One But TWO Cease And Desist Letters 🤣

We just caught Erika Kirk in yet another lie. She sat down for a softball interview and claimed she ""really does not care"" what people online say about her because she's ""too busy"" playing with Magna Tiles.

She wants you to believe she's a traditional Christian, above-it-all mother, tuning out the ""noise."" 

But actions speak louder than words, and her actions prove she is CRACKING under the pressure.

If she ""really does not care,"" then why has she unleashed a fleet of high dollar lawyers to try to bully journalists and investigators into silence?

Here's the REAL truth, I have personally received not one, but TWO cease and desist letters from her lawyers for reporting on her.

And I'm not the only one. She has targeted. She's also sent cease and desist letters to both @RealCandaceO and @FinanceWolves 

And they've threatened many others as well who dare to ask questions.

The fact that I've received TWO tells you everything you need to know. She is watching. She is scared. And she is desperately trying to control the narrative by threatening anyone who gets too close to the truth.

You don't send out multiple threatening legal letters to people you ""don't care"" about. You do that when the truth is a mortal threat to the carefully constructed facade you're selling to the world.

She isn't busy playing with Magna Tiles. She's busy watching her every move get exposed, and her only response is to try to legally bully the truth into silence with lawfare.

It's not working. Every cease and desist letter is just another piece of evidence that we are over the target.

She cares so little she had her lawyers write to me twice. Share this if you see through the lies!💪 🇺🇸

FROM: @ShadowofEzra FOLLOW Him!"
"'2039427120657543282'","4/1/2026 15:38","Tweet","en","5936","4370","1451","115","0","3","3","🚨 BOMBSHELL: Stock Photo PROVES The FBI FAKED Their Entire Case Against Tyler Robinson- It Was Physically IMPOSSIBLE for Tyler's Dad to Recognize the Gun on TV.🧐🍴

 Are we really just going to sit around and ignore the glaring reality staring us right in the face? Because I'm not. The FBI got sloppy, and we just caught them in a massive, undeniable lie that proves they have faked this entire case against Tyler Robinson.   

There is exactly one indisputable fact buried in the timeline, and this single detail completely obliterates the state's manufactured narrative. It proves, beyond a shadow of a doubt, that the alleged text messages are 100% fabricated, and it proves the official story about Tyler's parents recognizing the murder weapon and turning him in is an absolute, manufactured lie.  

TPUSA and the mainstream media have been aggressively pushing a very specific story: They claim Tyler’s father, Matt Robinson, was watching the news, saw a picture of the rifle the Feds released, instantly recognized it as their ""very unique"" family heirloom, and began frantically texting and calling Tyler to prove he hadn't used the weapon to shoot Charlie Kirk.  

To back up this Hollywood-style narrative, the Feds leaked a highly convenient transcript of a supposed text exchange between Tyler and his furry boyfriend, Lance Twiggs.  

THE FAKE TEXT MESSAGES: 
According to the FBI's leaked transcript, Tyler allegedly texted: ""My dad wants photos of the rifle. He says Grandpa wants to know who has what. The feds released a photo of the rifle, and it is very unique. He's calling me right now. I'm not answering.""  

Read that text again carefully. Tyler supposedly wrote: ""The feds released a photo of the rifle, and it is very unique."" There is just one massive, glaring, impossible problem with that text message: The Feds NEVER released a picture of the actual rifle.  

The weapon allegedly recovered at the scene was an antique, highly distinct World War 1-era Mauser. But the image actually released by the media during the manhunt was a generic, random STOCK PHOTO of a standard bolt-action .30-06. It looked like five or six other generic rifles on the market. There was absolutely NOTHING ""unique"" about the photo shown on the news, and it looked nothing like the actual Mauser.  

Let’s apply basic logic. How could Matt Robinson sit in his living room, look at a generic stock photo of a completely different gun, and instantly recognize it as his family's highly unique, antique Mauser?  

HE COULDN'T. It is physically impossible. That event never happened.  

And if that event never happened, then Tyler Robinson could never have sent a text message reacting to it.  

This proves that the leaked text messages are completely fabricated. No 20-something kid writes like a bad Hollywood script. The Feds, likely using ChatGPT or a sloppy operative, manufactured this entire text exchange to FRAME Tyler and create a fake motive for his surrender.  

The official story is dead. The texts are fake. The ""his dad turned him in"" narrative is a manufactured lie. This is a STATE-SPONSORED frame job, and the syndicate is officially out of cards to play. 🃏🗑️

FOLLOW @realjesseonfire and go watch his FULL video linked below.👇"
